OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,1stFlrSF,BsmtFinSF1,GarageCars,FullBath,GarageArea,LotArea,MasVnrArea,YearBuilt,YearRemodAdd,GarageYrBlt,BsmtUnfSF,BsmtQual,LotFrontage,OpenPorchSF,OverallCond,GarageType,WoodDeckSF,TotRmsAbvGrd,MSSubClass,MoSold,BsmtExposure,LotShape,MSZoning,BedroomAbvGr,MasVnrType,ExterQual,HalfBath,FireplaceQu,KitchenQual,Condition1,BldgType,SaleCondition,Street,PavedDrive,SaleType,SalePrice
6,1062.0,1029.0,0.0,1062.0,539.0,2,1,539.0,11333.0,0.0,1976,1976,1976.0,490.0,Gd,106.45656391223604,0.0,5,Attchd,120.0,5,80,5,Av,IR1,RL,3,None,TA,0,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,146800.0
7,2013.0,1117.0,886.0,1127.0,862.0,2,2,455.0,9920.0,0.0,1996,1997,1997.0,255.0,Gd,92.0,130.0,5,Attchd,180.0,8,60,6,Av,IR1,RL,3,None,Gd,1,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,269790.0
8,1496.0,1496.0,0.0,1496.0,0.0,2,2,474.0,9158.0,140.0,2007,2007,2007.0,1496.0,None,76.0,130.0,5,Attchd,168.0,7,20,6,None,Reg,RL,3,Stone,Gd,0,None,Gd,Norm,1Fam,Partial,Pave,Y,New,225000.0
7,1895.0,712.0,809.0,1086.0,0.0,2,2,409.0,10832.0,0.0,1994,1996,1994.0,712.0,None,104.07689465006148,46.0,5,Attchd,143.0,7,60,10,None,IR1,RL,3,None,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,194500.0
6,1564.0,650.0,676.0,888.0,0.0,2,2,476.0,8400.0,130.0,1980,1981,1980.0,650.0,None,70.0,50.0,6,Attchd,0.0,7,60,4,None,Reg,RL,3,BrkFace,TA,1,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,171000.0
6,1285.0,660.0,0.0,1285.0,0.0,2,1,528.0,8197.0,148.0,1977,1977,1977.0,660.0,None,71.0,0.0,5,Attchd,138.0,7,20,4,None,Reg,RL,3,BrkFace,TA,1,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,143500.0
5,773.0,773.0,0.0,773.0,570.0,1,1,240.0,7677.0,0.0,1953,1953,1953.0,203.0,TA,57.0,0.0,5,Attchd,0.0,4,20,4,No,Reg,RL,2,None,TA,0,None,TA,Norm,1Fam,Abnorml,Pave,Y,WD,110000.0
9,3140.0,1926.0,1174.0,1966.0,0.0,3,3,820.0,13518.0,860.0,2008,2009,2009.0,1926.0,None,104.0,78.0,5,BuiltIn,144.0,11,60,7,None,Reg,RL,4,Stone,Ex,1,Gd,Ex,Norm,1Fam,Partial,Pave,Y,New,485000.0
5,1768.0,731.0,787.0,981.0,569.0,1,1,240.0,7200.0,252.0,1937,1950,1939.0,162.0,Gd,60.0,0.0,7,Detchd,0.0,7,50,6,No,Reg,RL,3,BrkFace,TA,1,TA,Gd,Feedr,1Fam,Normal,Pave,Y,WD,175000.0
6,1688.0,616.0,1072.0,616.0,462.0,2,2,603.0,12798.0,0.0,1997,1997,1997.0,154.0,Gd,79.0,114.0,5,Attchd,403.0,8,60,5,Gd,IR1,RL,4,None,TA,1,None,Gd,Feedr,1Fam,Normal,Pave,Y,WD,200000.0
4,1196.0,1196.0,0.0,1196.0,197.0,2,1,440.0,4800.0,0.0,1916,1990,1957.0,999.0,TA,40.0,0.0,7,Detchd,0.0,5,30,7,No,Reg,RM,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,109900.0
7,1456.0,728.0,728.0,728.0,648.0,2,2,410.0,8199.0,0.0,2005,2005,2005.0,80.0,Gd,63.0,18.0,5,Attchd,36.0,7,60,10,Av,Reg,RL,3,None,Gd,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,189000.0
9,2822.0,1734.0,1088.0,1734.0,0.0,3,3,1020.0,13891.0,424.0,2008,2009,2009.0,1734.0,None,107.0,170.0,5,BuiltIn,52.0,12,60,1,None,Reg,RL,4,Stone,Ex,1,Gd,Ex,Norm,1Fam,Partial,Pave,Y,New,582933.0
5,1128.0,936.0,0.0,1128.0,812.0,1,1,286.0,9000.0,0.0,1954,1954,1954.0,124.0,TA,75.0,0.0,5,Attchd,0.0,5,20,6,No,Reg,RL,2,None,TA,0,None,TA,Norm,1Fam,Family,Pave,Y,WD,118000.0
7,1428.0,1417.0,0.0,1428.0,0.0,2,2,554.0,12274.0,256.0,2008,2008,2008.0,1417.0,None,91.0,60.0,5,Attchd,0.0,6,20,7,None,IR1,RL,3,Stone,Gd,0,None,Ex,Norm,1Fam,Partial,Pave,Y,New,227680.0
5,980.0,980.0,0.0,980.0,400.0,1,2,384.0,9750.0,0.0,1967,1967,1967.0,100.0,TA,75.0,0.0,5,Attchd,68.0,6,80,10,Av,Reg,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,135500.0
5,1576.0,1324.0,504.0,1072.0,1309.0,2,1,528.0,21384.0,0.0,1923,2004,1923.0,15.0,TA,144.0,312.0,6,Attchd,0.0,6,70,5,Gd,Reg,RL,3,None,TA,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,223500.0
5,1086.0,1024.0,0.0,1086.0,516.0,2,1,484.0,13400.0,1047.0,1966,1966,1966.0,380.0,TA,85.0,0.0,5,Attchd,0.0,6,80,6,Av,Reg,RL,3,BrkFace,TA,0,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,159950.0
5,2138.0,849.0,1063.0,1075.0,0.0,2,2,360.0,8100.0,0.0,1898,1965,1910.0,849.0,None,90.0,156.0,5,Detchd,40.0,11,75,11,None,Reg,RM,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,N,WD,106000.0
6,1309.0,1040.0,0.0,1309.0,663.0,2,1,484.0,10140.0,99.0,1974,1999,1974.0,0.0,TA,78.0,0.0,6,Attchd,265.0,5,20,1,No,Reg,RL,3,BrkFace,TA,1,Fa,Gd,Norm,1Fam,Normal,Pave,Y,WD,181000.0
6,848.0,848.0,0.0,848.0,662.0,2,1,420.0,4438.0,169.0,2004,2004,2004.0,186.0,Gd,66.61831579978588,0.0,5,Attchd,140.0,4,120,6,Gd,Reg,RM,1,BrkFace,Gd,0,Gd,Gd,Norm,TwnhsE,Normal,Pave,Y,ConLD,144500.0
5,1044.0,540.0,0.0,1044.0,0.0,2,1,504.0,8712.0,0.0,1952,1952,1952.0,540.0,None,66.0,0.0,5,Basment,0.0,4,20,6,None,Reg,C (all),2,None,Fa,0,None,Fa,Norm,1Fam,Alloca,Grvl,N,WD,55993.0
6,1442.0,1442.0,0.0,1442.0,608.0,1,1,301.0,9750.0,243.0,1958,1958,1958.0,834.0,TA,75.0,0.0,6,Attchd,0.0,7,20,4,No,Reg,RL,4,BrkFace,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,COD,157900.0
5,1250.0,686.0,564.0,686.0,0.0,1,1,280.0,8248.0,0.0,1918,1950,1955.0,686.0,None,45.0,0.0,7,Detchd,207.0,7,50,7,None,Reg,RL,3,None,TA,1,None,Fa,Norm,1Fam,Normal,Pave,P,WD,116000.0
7,1661.0,1649.0,0.0,1661.0,0.0,2,2,598.0,12137.0,442.0,1998,1998,1998.0,1649.0,None,48.0,34.0,5,Attchd,0.0,6,20,5,None,IR2,RL,3,BrkFace,TA,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,224900.0
5,1008.0,1008.0,0.0,1008.0,486.0,1,1,275.0,11425.0,0.0,1954,1954,1954.0,522.0,TA,106.88779163215976,0.0,6,Attchd,0.0,4,20,7,No,IR1,RL,2,None,TA,0,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,137000.0
8,1689.0,1568.0,0.0,1689.0,1218.0,3,2,857.0,13265.0,148.0,2002,2002,2002.0,350.0,Gd,59.9111111111111,59.0,5,Attchd,150.0,7,20,7,No,IR1,RL,3,BrkFace,Gd,0,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,271000.0
6,1052.0,1010.0,0.0,1052.0,504.0,2,1,440.0,8816.0,80.0,1971,1971,1971.0,506.0,TA,80.0,0.0,7,Attchd,0.0,6,80,6,Av,Reg,RL,3,BrkFace,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,155000.0
7,1358.0,1358.0,0.0,1358.0,733.0,2,2,484.0,6371.0,128.0,2009,2010,2010.0,625.0,Gd,44.0,35.0,5,Attchd,192.0,6,120,6,Mn,IR1,RL,2,Stone,Gd,0,Gd,Gd,Norm,TwnhsE,Partial,Pave,Y,New,224000.0
7,1640.0,798.0,842.0,798.0,0.0,2,2,595.0,7226.0,0.0,2003,2003,2003.0,798.0,None,72.0,45.0,5,Attchd,0.0,6,60,6,None,IR1,RL,3,None,Gd,1,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,183000.0
4,936.0,936.0,0.0,936.0,0.0,2,1,576.0,6000.0,0.0,1953,1953,1974.0,936.0,None,60.0,32.0,4,Detchd,0.0,4,20,2,None,Reg,RM,2,None,Fa,0,None,TA,Norm,2fmCon,Normal,Pave,Y,WD,93000.0
7,1733.0,847.0,886.0,847.0,0.0,2,2,433.0,12394.0,0.0,2003,2003,2003.0,847.0,None,111.32834320154056,48.0,5,BuiltIn,100.0,7,60,10,None,IR1,RL,3,None,Gd,1,Gd,Gd,Norm,1Fam,Family,Pave,Y,WD,225000.0
6,1489.0,778.0,545.0,944.0,0.0,1,2,240.0,9900.0,0.0,1940,1950,1940.0,778.0,None,60.0,0.0,7,Detchd,335.0,7,50,7,None,Reg,RL,3,None,TA,0,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,139500.0
8,1489.0,1489.0,0.0,1489.0,0.0,2,2,776.0,11216.0,0.0,2006,2006,2006.0,1489.0,None,81.0,140.0,5,Attchd,0.0,7,20,6,None,Reg,FV,3,None,Gd,0,Gd,Gd,Norm,1Fam,Partial,Pave,Y,New,232600.0
10,2084.0,2078.0,0.0,2084.0,1636.0,3,2,1220.0,14803.0,816.0,2007,2008,2007.0,442.0,Ex,114.0,45.0,5,Attchd,188.0,7,20,6,Av,Reg,RL,2,BrkFace,Ex,0,Gd,Ex,PosN,1Fam,Partial,Pave,Y,New,385000.0
7,1434.0,1454.0,0.0,1434.0,20.0,2,2,527.0,8529.0,0.0,2001,2001,2001.0,1434.0,Gd,65.0,39.0,5,Attchd,290.0,6,20,4,No,IR1,RL,3,None,Gd,0,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,189000.0
5,2126.0,1013.0,966.0,1160.0,249.0,2,2,538.0,28698.0,0.0,1967,1967,1967.0,0.0,TA,59.9111111111111,0.0,5,Attchd,486.0,7,60,6,Gd,IR2,RL,3,None,TA,1,None,TA,Norm,1Fam,Abnorml,Pave,Y,WD,185000.0
7,1223.0,600.0,623.0,520.0,0.0,2,2,480.0,2544.0,0.0,2005,2005,2005.0,600.0,None,24.0,166.0,5,Detchd,0.0,4,160,7,None,Reg,FV,2,None,Gd,1,None,Gd,Norm,Twnhs,Normal,Pave,Y,WD,147400.0
6,1392.0,1392.0,0.0,1392.0,1040.0,2,1,458.0,11900.0,387.0,1957,1957,1957.0,352.0,TA,80.0,0.0,5,Attchd,0.0,6,20,6,No,IR1,RL,3,BrkFace,TA,1,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,166000.0
7,1200.0,600.0,600.0,520.0,0.0,2,2,480.0,3180.0,0.0,2005,2005,2005.0,600.0,None,30.0,166.0,5,Detchd,0.0,4,160,6,None,Reg,FV,2,None,TA,1,None,Gd,Norm,TwnhsE,Normal,Pave,Y,WD,151000.0
7,1829.0,941.0,888.0,941.0,483.0,2,2,613.0,9548.0,223.0,2003,2003,2003.0,458.0,Gd,44.0,39.0,6,Attchd,192.0,7,60,1,No,IR1,RL,3,BrkFace,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,237000.0
6,1516.0,1516.0,0.0,1516.0,196.0,2,1,472.0,10004.0,180.0,1964,1964,1964.0,975.0,TA,100.0,0.0,6,Attchd,0.0,6,20,2,No,Reg,RL,3,BrkFace,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,WD,167000.0
5,1144.0,1144.0,0.0,1144.0,572.0,2,1,456.0,7875.0,136.0,1961,1961,1961.0,572.0,TA,75.0,0.0,6,Attchd,0.0,6,20,9,No,Reg,RL,3,BrkFace,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,139950.0
4,1067.0,1067.0,0.0,1067.0,442.0,2,2,436.0,9600.0,0.0,1950,1995,1996.0,625.0,Gd,60.0,0.0,7,Attchd,290.0,4,20,2,No,Reg,RL,2,None,TA,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,128000.0
5,1559.0,1559.0,0.0,1559.0,338.0,2,1,812.0,8100.0,0.0,1948,1973,1948.0,1221.0,TA,90.0,116.0,6,Detchd,0.0,5,30,6,No,Reg,RM,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,COD,153500.0
6,987.0,483.0,504.0,483.0,330.0,1,1,264.0,1680.0,158.0,1973,1973,1973.0,153.0,TA,21.0,0.0,5,Detchd,0.0,5,160,11,No,Reg,RM,2,BrkFace,TA,1,None,TA,Norm,Twnhs,Normal,Pave,Y,WD,100000.0
5,1099.0,1099.0,0.0,1099.0,0.0,1,1,352.0,9525.0,0.0,1995,2006,1999.0,1099.0,None,75.0,0.0,6,Attchd,278.0,6,20,6,None,Reg,RL,3,None,TA,1,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,144000.0
5,1200.0,768.0,432.0,768.0,352.0,1,1,240.0,11767.0,0.0,1946,1995,1946.0,416.0,TA,70.0,0.0,6,Detchd,0.0,6,50,5,No,Reg,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,130500.0
6,1482.0,672.0,672.0,810.0,156.0,1,2,400.0,12155.0,0.0,1925,1950,1934.0,516.0,TA,110.24971655292362,0.0,8,Detchd,0.0,7,70,3,No,IR1,RH,4,None,TA,0,None,Fa,Norm,1Fam,Normal,Pave,P,WD,140000.0
5,1539.0,650.0,581.0,958.0,0.0,2,2,686.0,10440.0,0.0,1904,2002,1983.0,650.0,None,60.0,78.0,8,Detchd,70.0,8,70,6,None,Reg,RM,3,None,TA,0,Po,Gd,Norm,1Fam,Normal,Pave,P,WD,157500.0
6,1165.0,1127.0,0.0,1165.0,312.0,2,1,490.0,9020.0,183.0,1966,1966,1966.0,276.0,TA,82.0,129.0,7,Attchd,0.0,6,80,5,Gd,Reg,RL,3,BrkFace,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,WD,174900.0
5,1416.0,876.0,540.0,876.0,0.0,3,1,720.0,12665.0,0.0,1915,1950,1949.0,876.0,None,100.0,0.0,8,Detchd,418.0,7,50,6,None,IR1,RM,4,None,TA,1,Gd,TA,Artery,1Fam,Normal,Pave,Y,WD,153900.0
5,1701.0,1390.0,0.0,1701.0,1390.0,2,2,611.0,16647.0,0.0,1975,1981,1975.0,0.0,Gd,59.9111111111111,0.0,5,Basment,0.0,6,85,1,Gd,IR1,RL,3,None,TA,0,TA,TA,RRAe,1Fam,Normal,Pave,Y,WD,171000.0
7,1775.0,740.0,769.0,1006.0,513.0,2,2,425.0,9317.0,137.0,1993,1993,1993.0,227.0,Gd,75.0,72.0,5,Attchd,234.0,7,60,7,No,Reg,RL,3,BrkFace,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,213000.0
5,864.0,864.0,0.0,864.0,460.0,1,1,338.0,15523.0,0.0,1972,1972,1972.0,404.0,TA,36.0,0.0,6,Attchd,0.0,5,20,8,Av,IR1,RL,3,None,TA,0,Fa,TA,Norm,1Fam,Normal,Pave,Y,WD,133500.0
6,2358.0,907.0,1051.0,1307.0,0.0,2,3,360.0,45600.0,0.0,1908,1997,1908.0,907.0,None,75.0,40.0,8,Detchd,486.0,10,50,9,None,IR2,RL,5,None,TA,0,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,240000.0
6,1855.0,528.0,761.0,1094.0,0.0,2,2,512.0,9600.0,360.0,1976,1994,1976.0,528.0,None,80.0,100.0,7,Attchd,113.0,7,80,8,None,Reg,RL,3,BrkFace,Gd,1,TA,TA,Feedr,1Fam,Normal,Pave,Y,WD,187000.0
6,848.0,848.0,0.0,848.0,659.0,2,1,420.0,4435.0,170.0,2003,2003,2003.0,189.0,Gd,36.0,0.0,5,Attchd,140.0,3,120,11,Av,Reg,RM,1,BrkFace,Gd,0,None,Gd,Norm,TwnhsE,Normal,Pave,Y,WD,131500.0
8,1456.0,1273.0,0.0,1456.0,0.0,2,2,400.0,3196.0,40.0,2003,2003,2003.0,1273.0,None,56.53317610041028,20.0,5,Attchd,143.0,7,120,5,None,Reg,RL,2,BrkFace,Gd,0,TA,Gd,Norm,TwnhsE,Normal,Pave,Y,WD,215000.0
7,1646.0,918.0,728.0,918.0,364.0,1,2,240.0,7128.0,0.0,1941,1950,1941.0,554.0,TA,53.0,0.0,5,Detchd,0.0,7,75,8,No,Reg,RL,4,None,TA,0,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,164000.0
6,1445.0,1127.0,0.0,1445.0,564.0,2,1,645.0,12095.0,115.0,1964,1964,1964.0,563.0,TA,109.97727037892876,0.0,6,Attchd,180.0,7,80,8,Gd,IR1,RL,3,BrkFace,TA,1,Fa,TA,Norm,1Fam,Normal,Pave,Y,WD,158000.0
5,1779.0,1763.0,0.0,1779.0,306.0,2,1,454.0,17920.0,0.0,1955,1974,1955.0,372.0,TA,102.0,418.0,4,Attchd,0.0,6,20,7,Mn,Reg,RL,3,None,TA,1,Gd,TA,Norm,1Fam,Abnorml,Pave,Y,WD,170000.0
5,1040.0,1040.0,0.0,1040.0,659.0,1,1,260.0,6897.0,0.0,1962,2010,1962.0,381.0,TA,83.04817878797824,104.0,8,Detchd,0.0,6,20,4,No,IR1,RL,3,None,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,WD,127000.0
6,1026.0,940.0,0.0,1026.0,505.0,2,1,576.0,10970.0,0.0,1978,1978,1981.0,0.0,Gd,104.7377677822093,0.0,6,Detchd,0.0,5,80,10,Gd,IR1,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,147000.0
6,1481.0,702.0,779.0,702.0,0.0,2,2,343.0,8125.0,0.0,1994,1995,1994.0,702.0,None,65.0,36.0,5,Attchd,0.0,6,60,3,None,Reg,RL,3,None,TA,1,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,174000.0
7,1370.0,1090.0,0.0,1370.0,0.0,2,2,479.0,10400.0,189.0,1976,1976,1976.0,1090.0,None,80.0,0.0,5,Attchd,0.0,6,20,6,None,Reg,RL,3,BrkFace,TA,0,TA,TA,Norm,1Fam,Family,Pave,Y,WD,152000.0
6,2654.0,1054.0,1142.0,1512.0,619.0,2,2,619.0,11029.0,220.0,1968,1984,1968.0,435.0,TA,105.01904589168578,65.0,7,Attchd,0.0,9,60,8,Mn,IR1,RL,4,BrkFace,TA,1,Gd,Gd,PosA,1Fam,Normal,Pave,Y,WD,250000.0
7,1426.0,912.0,514.0,912.0,0.0,1,1,216.0,7642.0,0.0,1918,1998,1925.0,912.0,None,55.0,240.0,8,Detchd,0.0,7,50,6,None,Reg,RL,3,None,Gd,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,189950.0
5,1039.0,1039.0,0.0,1039.0,841.0,2,1,504.0,11625.0,0.0,1965,1965,1965.0,198.0,TA,75.0,0.0,4,Attchd,0.0,6,190,4,Mn,Reg,RL,3,None,TA,1,None,TA,Norm,2fmCon,Normal,Pave,Y,WD,131500.0
6,1097.0,1040.0,0.0,1097.0,338.0,2,2,480.0,9672.0,0.0,1984,1985,1986.0,702.0,Gd,81.0,0.0,5,Attchd,0.0,6,20,5,No,Reg,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,152000.0
5,1148.0,1148.0,0.0,1148.0,1148.0,1,1,672.0,7931.0,0.0,1959,1959,1959.0,0.0,TA,70.0,0.0,5,Attchd,0.0,6,20,7,No,Reg,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,132500.0
7,1372.0,1372.0,0.0,1372.0,0.0,2,2,529.0,8640.0,0.0,2007,2008,2008.0,1372.0,None,72.0,140.0,5,Attchd,0.0,6,20,5,None,Reg,FV,3,None,Gd,0,None,Gd,Norm,1Fam,Partial,Pave,Y,New,250580.0
5,1002.0,1002.0,0.0,1002.0,828.0,2,1,902.0,8750.0,76.0,1970,1970,1973.0,174.0,TA,93.5414346693485,0.0,6,Detchd,0.0,5,20,8,No,IR1,RL,3,BrkFace,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,148500.0
8,1646.0,1638.0,0.0,1646.0,0.0,3,2,870.0,10656.0,274.0,2006,2007,2007.0,1638.0,None,67.0,80.0,5,Attchd,192.0,6,20,11,None,IR1,RL,3,Stone,Gd,0,Gd,Gd,Norm,1Fam,Partial,Pave,Y,New,248900.0
4,1120.0,1040.0,0.0,1120.0,932.0,2,1,544.0,6970.0,0.0,1961,1961,1961.0,108.0,TA,85.0,0.0,5,Attchd,168.0,5,20,5,No,Reg,RL,3,None,TA,1,None,Fa,Feedr,1Fam,Normal,Pave,Y,WD,129000.0
5,2320.0,0.0,720.0,1547.0,0.0,2,2,672.0,14762.0,0.0,1948,1950,1979.0,0.0,None,121.49897118905989,144.0,6,Attchd,120.0,7,60,5,None,IR2,RL,2,None,TA,0,TA,TA,Feedr,1Fam,Normal,Pave,P,WD,169000.0
7,1949.0,1050.0,887.0,1062.0,750.0,2,2,574.0,9938.0,246.0,1993,1994,1993.0,300.0,Gd,80.0,90.0,5,Attchd,156.0,8,60,6,No,Reg,RL,3,BrkFace,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,236000.0
5,894.0,894.0,0.0,894.0,0.0,1,1,308.0,6600.0,0.0,1962,1962,1962.0,894.0,None,60.0,0.0,5,Detchd,0.0,5,20,8,None,Reg,RL,2,None,TA,0,None,TA,PosN,1Fam,Normal,Pave,Y,WD,109500.0
6,1682.0,804.0,878.0,804.0,505.0,2,2,523.0,8750.0,116.0,1998,1998,1998.0,299.0,Gd,70.0,77.0,5,Attchd,0.0,7,60,6,No,Reg,RL,3,BrkFace,TA,1,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,200500.0
5,910.0,105.0,0.0,910.0,0.0,2,1,414.0,8892.0,0.0,1953,1996,1953.0,105.0,None,74.0,0.0,7,Attchd,196.0,5,20,10,None,Reg,RL,3,None,Gd,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,116000.0
5,1268.0,832.0,0.0,1036.0,375.0,1,1,288.0,12144.0,0.0,1949,1950,1949.0,457.0,TA,60.0,28.0,7,Attchd,0.0,6,40,9,No,Reg,RL,3,None,Gd,0,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,133000.0
5,1131.0,676.0,455.0,676.0,0.0,1,1,200.0,5720.0,0.0,1941,1950,1941.0,676.0,None,52.0,0.0,6,Detchd,26.0,5,50,8,None,Reg,RM,3,None,TA,1,None,TA,Artery,1Fam,Abnorml,Pave,Y,WD,66500.0
8,2610.0,1184.0,1426.0,1184.0,64.0,2,2,550.0,9000.0,0.0,2007,2007,2007.0,1120.0,Gd,75.0,364.0,5,BuiltIn,208.0,11,60,8,Av,Reg,FV,4,None,Gd,1,Gd,Ex,Norm,1Fam,Partial,Pave,Y,New,303477.0
4,1040.0,1064.0,0.0,1040.0,633.0,2,1,648.0,25286.0,0.0,1963,1963,1963.0,431.0,TA,94.0,0.0,5,Attchd,0.0,5,20,1,Gd,Reg,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,132250.0
9,2224.0,1462.0,762.0,1462.0,1170.0,3,2,738.0,8834.0,216.0,2004,2005,2004.0,292.0,Ex,74.0,0.0,5,Attchd,184.0,10,60,6,No,Reg,RL,4,Stone,Gd,1,Gd,Ex,Norm,1Fam,Normal,Pave,Y,WD,350000.0
5,1155.0,1109.0,0.0,1155.0,899.0,2,1,576.0,11782.0,0.0,1961,1995,1987.0,210.0,TA,88.0,0.0,7,Detchd,192.0,6,85,6,Av,IR1,RL,3,None,TA,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,148000.0
5,864.0,864.0,0.0,864.0,646.0,1,1,336.0,7000.0,90.0,1978,2005,1978.0,218.0,TA,59.9111111111111,0.0,8,Attchd,0.0,6,20,7,No,IR1,RL,3,BrkFace,Gd,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,136500.0
5,1090.0,1090.0,0.0,1090.0,980.0,2,1,450.0,7024.0,0.0,2005,2006,2005.0,110.0,Ex,60.0,49.0,5,Attchd,0.0,5,20,6,No,Reg,RL,2,None,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,WD,157000.0
7,1717.0,1156.0,530.0,1187.0,902.0,2,2,400.0,13758.0,117.0,1990,1991,1990.0,254.0,Gd,44.0,36.0,5,Attchd,168.0,7,50,4,Mn,IR1,RL,3,BrkFace,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,187500.0
6,1593.0,808.0,785.0,808.0,0.0,2,2,389.0,9636.0,0.0,1992,1993,1993.0,808.0,None,98.16312953446425,40.0,5,BuiltIn,342.0,7,60,12,None,IR1,RL,3,None,TA,1,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,178000.0
4,2230.0,795.0,795.0,954.0,0.0,1,1,440.0,6204.0,0.0,1912,1950,1997.0,795.0,None,60.0,188.0,5,Detchd,0.0,10,75,3,None,Reg,RL,5,None,Gd,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,118500.0
5,892.0,892.0,0.0,892.0,432.0,1,1,288.0,7150.0,60.0,1967,1967,1967.0,460.0,TA,65.0,0.0,5,Attchd,0.0,5,20,7,No,Reg,RL,3,BrkFace,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,100000.0
9,1709.0,1698.0,0.0,1709.0,1238.0,2,2,506.0,5119.0,60.0,1999,2000,1999.0,460.0,Ex,50.0,65.0,5,Attchd,97.0,5,120,1,Av,IR1,FV,2,BrkFace,Gd,0,TA,Gd,Norm,TwnhsE,Abnorml,Pave,Y,CWD,328900.0
5,1712.0,1626.0,0.0,1712.0,528.0,2,2,588.0,8393.0,122.0,1959,2005,2005.0,1098.0,TA,70.0,54.0,5,Attchd,272.0,8,90,6,No,Reg,RL,4,BrkFace,TA,0,None,TA,Norm,Duplex,Family,Pave,Y,WD,145000.0
5,1393.0,816.0,521.0,872.0,0.0,1,1,300.0,16466.0,0.0,1955,1955,1955.0,816.0,None,59.0,0.0,7,Attchd,121.0,8,50,4,None,IR1,RL,3,None,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,WD,135500.0
8,2217.0,2217.0,0.0,2217.0,351.0,2,2,621.0,15865.0,0.0,1970,1970,1970.0,1043.0,TA,95.0,207.0,6,Attchd,81.0,8,20,10,Gd,IR1,RL,4,None,Gd,0,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,268000.0
6,1505.0,1505.0,0.0,1505.0,1024.0,2,1,505.0,12160.0,90.0,1953,1953,1953.0,481.0,TA,128.0,0.0,4,Attchd,0.0,6,20,2,No,Reg,RL,2,BrkFace,TA,0,TA,TA,Feedr,1Fam,Normal,Pave,Y,WD,149500.0
5,924.0,672.0,252.0,672.0,0.0,2,1,576.0,8064.0,0.0,1949,2006,2003.0,672.0,None,60.0,0.0,7,Detchd,0.0,6,50,7,None,Reg,RL,3,None,TA,0,Po,TA,Artery,1Fam,Normal,Pave,Y,WD,122900.0
